 11 2389.219651 8.186E-27 1.510E+00.06480.281 3441.03960.56-.005110          0 0 1          0 1 0 12  3  9       11  3  8      534426807294713152    75.0   69.0
 11 2389.371015 2.074E-28 7.685E-01.04400.281 3832.25200.42-.021090          1 0 0          0 1 0 12  7  5       11  6  6      434233807294713152    25.0   23.0
 11 2389.401628 3.159E-29 2.009E-03.03530.195 3291.14830.41-.004850          0 1 0          0 0 0 17  4 13       17  1 16      474233807260713049   105.0  105.0
 11 2389.531668 4.354E-26 1.760E+00.02150.265 3144.57870.07-.014390          0 0 1          0 1 0 13  1 13       12  1 12      464426807294713152    81.0   75.0
 11 2389.541713 1.452E-26 1.761E+00.02180.265 3144.56920.08-.014970          0 0 1          0 1 0 13  0 13       12  0 12      464426807294713152    27.0   25.0
 11 2389.657601 6.464E-29 8.747E-02.01970.235 3655.48470.08-.011510          0 0 1          0 1 0 14  2 13       14  0 14      434233807294713152    29.0   29.0
 11 2389.686667 1.946E-28 8.778E-02.01970.235 3655.48480.08-.011440          0 0 1          0 1 0 14  1 13       14  1 14      434233807294713152    87.0   87.0
 11 2389.776170 1.798E-29 2.196E-08.07340.352  931.23710.650.000000          0 1 0          0 0 0  9  6  3        7  4  3     q5322308079917122 0    57.0   45.0
 11 2389.863355 2.611E-30 3.691E-03.02670.183 3940.58690.290.006990          0 1 0          0 0 0 18  6 13       18  3 16      472230807260713049   111.0  111.0
 11 2389.864964 3.533E-30 1.802E-07.08370.352 1394.81420.74-.001750          0 2 0          0 0 0  6  2  4        7  7  1      532230807260713049    13.0   15.0
 11 2389.944718 1.866E-27 9.977E-01.06680.281 3659.90400.64-.029220          1 0 0          0 1 0 12  6  7       11  5  6      434426807294713152    75.0   69.0
 11 2389.952966 1.173E-29 1.623E-04.04930.208 2952.39370.580.011670          0 1 0          0 0 0 15  7  8       16  2 15      474233807260713049    93.0   99.0
 11 2390.122405 6.095E-28 1.380E-03.03070.235 2551.48350.29-.004280          0 2 0          0 0 0 13  0 13       14  3 12      434223807260713049    81.0   87.0
 11 2390.209097 8.780E-30 3.850E-03.02430.208 3437.27720.22-.002410          0 2 0          0 0 0 15  2 14       16  3 13      432230807260713049    31.0   33.0
 11 2390.636634 1.065E-28 1.646E+00.02880.235 4396.05140.23-.015480          0 0 1          0 1 0 15  4 12       14  4 11      434233807294713152    93.0   87.0
 11 2390.735141 2.159E-30 8.573E-04.04220.221 3629.09630.44-.019210          0 2 0          0 0 0 14  4 11       15  7  8      432230807260713049    87.0   93.0
 11 2390.740921 2.044E-28 1.385E-03.03030.235 2550.88250.28-.003140          0 2 0          0 0 0 13  1 13       14  2 12      434233807260713049    27.0   29.0
 11 2390.821571 2.182E-30 2.108E-02.07070.250 4285.64750.67-.026280          1 0 0          0 1 0 14  6  9       13  5  8      432230807294713152    87.0   81.0
 11 2390.927233 1.320E-27 1.777E+00.01790.250 3654.21510.01-.015250          0 0 1          0 1 0 14  2 13       13  2 12      434223807294713152    29.0   27.0
 11 2391.122621 3.986E-27 1.788E+00.01790.250 3654.04890.01-.015150          0 0 1          0 1 0 14  1 13       13  1 12      434426807294713152    87.0   81.0
 11 2391.262043 3.568E-29 1.213E-02.07110.281 3323.26980.670.018420          0 0 1          0 1 0 11  5  6       11  3  9      534233807294713152    23.0   23.0
 11 2391.382471 2.388E-30 2.926E-02.06740.333 4224.58650.600.000890          0 1 1          0 2 0  8  5  3        8  3  6      432230807294713152    51.0   51.0
 11 2392.025714 6.572E-29 1.617E-02.09670.456 3237.91740.730.009490          0 1 1          0 2 0  3  3  1        2  1  2      534233807294713152    21.0   15.0
 11 2392.272714 2.356E-30 7.347E-03.04990.250 4052.81090.500.018250          0 2 0          0 1 0 14  6  9       13  3 10      432230807294713152    87.0   81.0
 11 2392.944070 2.199E-28 6.737E-02.09580.434 3334.62660.740.006120          0 1 1          0 2 0  4  3  1        3  1  2      534233807294713152    27.0   21.0
 11 2393.093721 3.126E-27 4.622E-02.04100.235 2739.42860.410.016720          0 1 0          0 0 0 15  6 10       14  3 11      474223807260713049    31.0   29.0
 11 2393.185817 6.280E-30 2.269E-08.07340.352  927.74390.650.000000          0 1 0          0 0 0  9  6  4        7  4  4     q5322308079917122 0    19.0   15.0
 11 2393.241710 2.508E-30 1.527E+00.03120.221 4938.25400.26-.016550          0 0 1          0 1 0 16  5 12       15  5 11      432230807294713152    33.0   31.0
 11 2393.287249 7.869E-30 8.110E-01.02730.183 4833.20830.210.007350          0 1 0          0 0 0 19  8 11       18  7 12      372230807260713049   117.0  111.0
 11 2393.601283 1.699E-25 5.512E-02.08700.436 2000.86300.710.007520          1 0 0          0 1 0  6  4  3        5  1  4      564726305994163152    39.0   33.0
 11 2393.710177 3.728E-30 2.275E+00.07870.298 4864.37330.71-.015560          1 1 0          0 2 0 11  5  7       10  4  6      432230807294713152    23.0   21.0
 11 2393.816248 4.933E-29 8.123E-01.02480.208 4207.56140.19-.006270          0 1 0          0 0 0 17  9  9       16  8  8      374233807260713049    35.0   33.0
 11 2393.906515 8.619E-30 3.620E-03.04190.265 3592.42390.40-.004580          0 3 0          0 1 0 11  0 11       12  3 10      432230807294713152    69.0   75.0
 11 2393.914912 4.768E-30 8.838E-01.06780.315 4600.49730.610.005670          1 1 0          0 2 0 10  5  5        9  4  6      432230807294713152    21.0   19.0
 11 2394.100823 7.075E-28 1.545E+00.05460.265 3738.54330.49-.007340          0 0 1          0 1 0 13  3 10       12  3  9      434223807294713152    27.0   25.0
 11 2394.291230 5.564E-28 1.527E-03.07080.333 2495.16590.630.005870          1 0 0          0 1 0  8  5  4        8  2  7      534223807294713152    51.0   51.0
 11 2394.567140 6.347E-30 1.663E-05.05910.281 2321.81210.62-.008730          0 2 0          0 0 0 11  2 10       11  7  5      432230807260713049    23.0   23.0
