 21 4003.897336 5.102E-29 1.434E-04.07090.094 2167.42810.72-.005239       0 2 2 21       1 1 1 02                    P 24f     3666632429 9 9 711    47.0   49.0
 21 4003.978006 2.383E-27 3.671E-04.06970.090 1602.37630.73-.005372       0 1 1 21       1 0 0 02                    P 28e     3666632429 9 9 711    55.0   57.0
 21 4003.990441 1.967E-26 8.999E-05.07460.101  773.79110.69-.004493       0 0 0 21       0 1 1 01                    Q 16f     5666632429 9 9 711    33.0   33.0
 21 4004.111015 2.178E-29 1.020E-03.07120.095 2746.22190.72-.004711       1 1 1 22       2 0 0 03                    R 22e     3666632429 9 9 711    47.0   45.0
 21 4004.268475 3.680E-28 4.796E-03.06700.079 2604.89030.75-.005927       1 0 0 22       1 1 1 02                    R 41e     3665632429 9 9 711    85.0   83.0
 21 4004.436029 1.946E-26 9.007E-05.07590.103  749.53740.68-.004353       0 0 0 21       0 1 1 01                    Q 14f     5666632429 9 9 711    29.0   29.0
 21 4004.515748 1.027E-30 1.101E-03.07200.096 3362.08120.71-.004225       3 1 1 11       2 1 1 03                    P 21e     3666632429 9 9 711    41.0   43.0
 21 4004.738000 3.051E-28 5.243E-03.06660.077 2671.22530.74-.006037       1 0 0 22       1 1 1 02                    R 43e     3665632429 9 9 711    89.0   87.0
 21 4004.824144 1.860E-26 9.013E-05.07740.105  728.41230.68-.004201       0 0 0 21       0 1 1 01                    Q 12f     5666632429 9 9 711    25.0   25.0
 21 4005.060216 2.316E-29 1.196E-03.07050.093 2782.96740.72-.004867       1 1 1 22       2 0 0 03                    R 24e     3666632429 9 9 711    51.0   49.0
 21 4005.154775 1.705E-26 9.014E-05.07910.108  710.41630.68-.004029       0 0 0 21       0 1 1 01                    Q 10f     5666632429 9 9 711    21.0   21.0
 21 4005.156421 2.478E-28 5.713E-03.06630.076 2740.67270.74-.006143       1 0 0 22       1 1 1 02                    R 45e     3665632429 9 9 711    93.0   91.0
 21 4005.164197 1.341E-27 1.212E-04.09490.127  668.16120.69-.003190       0 0 0 21       0 1 1 01                    P  1e     5666632429 9 9 711     1.0    3.0
 21 4005.233351 1.147E-30 1.554E-02.05820.065 4154.88010.67-.007423       1 0 0 22       1 1 1 02                    R 75e     3655532429 9 9 711   153.0  151.0
 21 4005.427916 1.484E-26 9.017E-05.08110.111  695.54950.68-.003831       0 0 0 21       0 1 1 01                    Q  8f     5666632429 9 9 711    17.0   17.0
 21 4005.470683 1.047E-30 1.093E-03.07250.097 3346.21980.71-.004202       3 1 1 11       2 1 1 03                    P 20f     3666632429 9 9 711    39.0   41.0
 21 4005.478823 4.801E-29 1.284E-04.07120.095 2148.11590.72-.005206       0 2 2 21       1 1 1 02                    P 23e     3666632429 9 9 711    45.0   47.0
 21 4005.523647 1.972E-28 6.203E-03.06590.075 2813.23130.74-.006246       1 0 0 22       1 1 1 02                    R 47e     3665632429 9 9 711    97.0   95.0
 21 4005.593493 1.857E-30 1.471E-02.05880.065 4038.92970.67-.007352       1 0 0 22       1 1 1 02                    R 73e     3655532429 9 9 711   149.0  147.0
 21 4005.643561 1.202E-26 9.022E-05.08340.114  683.81240.68-.003596       0 0 0 21       0 1 1 01                    Q  6f     5666632429 9 9 711    13.0   13.0
 21 4005.801705 8.680E-27 9.026E-05.08620.118  675.20490.69-.003306       0 0 0 21       0 1 1 01                    Q  4f     5666632429 9 9 711     9.0    9.0
 21 4005.839582 1.539E-28 6.718E-03.06550.074 2888.89970.74-.006346       1 0 0 22       1 1 1 02                    R 49e     3665632429 9 9 711   101.0   99.0
 21 4005.900988 2.957E-30 1.391E-02.05950.066 3926.06680.68-.007280       1 0 0 22       1 1 1 02                    R 71e     3655532429 9 9 711   145.0  143.0
 21 4005.902343 4.953E-27 9.027E-05.09030.123  669.72740.69-.002937       0 0 0 21       0 1 1 01                    Q  2f     5666632429 9 9 711     5.0    5.0
 21 4005.959669 2.385E-29 1.387E-03.06990.091 2822.83660.73-.005017       1 1 1 22       2 0 0 03                    R 26e     3666632429 9 9 711    55.0   53.0
 21 4006.007846 4.636E-29 1.192E-04.07160.095 2130.62550.71-.005172       0 2 2 21       1 1 1 02                    P 22f     3666632429 9 9 711    43.0   45.0
